sensor_id,well_id,survey_type_id,depth_ft,amplitude,timestamp,quality_flag,load_dts,record_source,source_file_checksum
130,1,101,4818.181818181818,8.481514349758386,1995-04-09,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,102,2515.1515151515155,9.725849171499135,2002-06-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,100.40160642570282,1.9599660245744333,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
105,13,205,4666.666666666667,-8.174880729098374,1998-08-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,102,545.4545454545455,1.3876022193317783,1995-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,1024.0963855421687,-11.042241596307226,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,101,1636.3636363636365,-5.389646537617552,2002-08-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,101,2787.878787878788,-7.646788623509706,2002-10-03,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,102,1545.4545454545455,0.2759345300214203,1995-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,1987.9518072289159,-0.7616841280794275,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,1827.3092369477913,10.779889113816163,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,102,1696.969696969697,-8.976520202209851,1995-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,205,3424.2424242424245,1.2755635890306118,2002-09-28,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,205,4377.510040160642,3.5108061597539617,1997-01-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
142,4,101,1204.8192771084339,-5.71514176110689,2000-07-05,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,2389.558232931727,-8.456276436083678,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,4799.196787148595,-9.179213768110039,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
137,3,205,909.0909090909091,-7.873452247332525,2002-08-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,205,1265.0602409638554,11.268437167605867,1997-01-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,3393.5742971887553,6.264583065306507,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,2303.030303030303,-8.428549126828091,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,3775.1004016064257,-9.682271273022547,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,13,101,515.1515151515151,6.843384295992927,1998-04-08,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,863.4538152610443,-8.727855398923898,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,102,3787.878787878788,-8.910971119144618,2002-06-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,722.8915662650603,11.357198764777364,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,2710.843373493976,5.878765550162953,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,102,4272.727272727273,-0.575572917745826,2002-11-25,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,101,30.303030303030305,0.42331296232879184,2002-10-03,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,1787.14859437751,-8.999847071128656,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,848.4848484848485,-0.005606550535167692,1996-08-31,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,205,60.60606060606061,7.179959519257296,1995-07-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,205,3333.3333333333335,-6.441074639238558,2002-09-28,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,9,101,3757.575757575758,-11.145626264128385,1996-09-26,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
105,13,102,1393.939393939394,-2.6343642184396217,1998-03-02,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,102,2028.1124497991968,-0.642577238142529,1996-09-27,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,2610.4417670682733,-9.122013657690923,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
127,12,102,3935.7429718875505,-5.463073441057344,1999-09-29,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,4257.0281124498,-10.575423222158065,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
113,4,205,1907.6305220883535,-7.67271676297444,2000-09-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
138,1,102,2818.1818181818185,8.676018205773305,1995-01-01,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,102,3333.3333333333335,-11.609832505784254,1996-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,205,4939.39393939394,-10.020294335917455,1997-09-16,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,101,515.1515151515151,2.631428678616399,2002-10-03,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,2751.004016064257,0.7834683002282345,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
130,1,101,1696.969696969697,1.5310415087269185,1995-04-09,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,2309.2369477911648,-0.9377252336675597,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
105,13,102,2393.939393939394,9.290957267010986,1998-03-02,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,102,727.2727272727273,-3.2214249530265087,2002-11-25,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
113,4,205,2670.682730923695,-5.374979552546164,2000-09-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,3052.2088353413656,5.383081705951526,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,102,4297.188755020081,0.2454921644462896,2000-03-04,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,102,1030.3030303030303,0.9223486346526997,2002-11-25,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,2242.4242424242425,-4.57259445046697,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,1686.7469879518073,-3.2887730730548297,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
130,1,101,2151.5151515151515,8.28020907509708,1995-04-09,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,200.80321285140565,-6.56745158792543,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,3333.3333333333335,-0.5723908243272451,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
125,5,205,2871.4859437751006,2.352692495759538,1995-06-09,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,9,102,2151.5151515151515,3.783240342469991,1996-04-16,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,2008.0321285140562,-3.461194746349554,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,2148.5943775100404,-10.532045383891843,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,102,1666.6666666666667,10.228307649864469,1998-06-20,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,102,381.5261044176707,-5.518910977056105,2000-03-04,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,102,1939.3939393939395,4.839997197651258,2002-11-25,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,102,1909.0909090909092,5.912848630437861,2002-06-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,102,212.12121212121212,-3.2246384941941084,1995-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,101,3060.606060606061,8.244785795233252,2002-08-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,1244.9799196787149,-5.016456620931594,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
144,19,101,2030.3030303030305,2.808800417445976,1995-06-14,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
113,4,205,1305.2208835341366,3.116849243463661,2000-09-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,9,101,2515.1515151515155,-1.5447054044757875,1996-09-26,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,9,101,90.9090909090909,7.106378257295604,1996-09-26,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,3293.1726907630523,-5.413450329824346,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,4666.666666666667,9.859999490477188,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,4417.6706827309235,8.94957987277659,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,3052.2088353413656,-7.67702213434976,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
127,12,102,20.080321285140563,6.253717944685812,1999-09-29,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,20.080321285140563,7.312982794904034,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,40.16064257028113,-4.794253315309253,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,4297.188755020081,0.223830694239035,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
126,19,205,3696.969696969697,-6.101155209145413,1995-07-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,878.7878787878789,-3.7192896143901626,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,4859.437751004017,-2.9388995728686376,2003-11-30,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,1606.4257028112452,-8.55854996143295,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,1787.14859437751,-1.2073860598866435,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,101,2090.909090909091,-1.83784662678064,1997-12-15,0,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
138,1,102,3969.69696969697,-1.0002913417673946,1995-01-01,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,102,4477.911646586345,-8.666906681041809,2000-03-04,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
142,4,101,2188.755020080321,10.871751599788409,2000-07-05,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,4297.188755020081,-10.650141501949472,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,9,102,1272.7272727272727,7.412712606476971,1996-04-16,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
113,4,205,1506.0240963855422,9.834344043857742,2000-09-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,101,2727.2727272727275,-0.8757439617936041,1997-12-15,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
101,12,205,4759.036144578314,-8.693339864986637,1999-11-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,101,240.96385542168676,4.81228217279941,2000-04-18,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,102,4056.2248995983937,7.2521208058816224,2000-03-04,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
124,7,102,4136.546184738956,8.820013382594954,2000-03-04,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,101,454.54545454545456,8.111980492181267,1997-12-15,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
137,3,205,4848.484848484849,-6.507208641716959,2002-08-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,205,1385.5421686746988,2.4291242503916015,1997-01-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,13,101,3606.0606060606065,6.6391308567503335,1998-04-08,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,101,1060.6060606060607,3.4171381625113364,2002-10-03,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,2248.995983935743,-0.8274587095140269,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,4056.2248995983937,10.269871104040291,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,102,4236.947791164659,12.214939563726094,1996-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,101,1696.969696969697,-8.44431396185837,2002-08-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,102,3975.9036144578317,9.726552420189922,2003-11-30,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
105,13,102,3181.818181818182,5.28563221395029,1998-03-02,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
142,4,101,3674.698795180723,11.473022184758891,2000-07-05,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
110,15,102,1484.848484848485,-8.372690294460625,1998-06-20,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,160.6425702811245,-8.0124144573193,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
144,19,101,4181.818181818182,7.445289322588534,1995-06-14,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,4424.242424242424,-9.887683046715921,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
127,12,102,1124.4979919678715,-7.990628478914922,1999-09-29,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,102,2570.281124497992,4.5799005041166305,1996-09-27,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
103,9,205,4242.424242424243,-2.943855006048422,1996-08-31,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
128,13,101,60.60606060606061,8.123943743308168,1998-04-08,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
131,8,101,4718.8755020080325,-2.7323455787380837,2003-07-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
121,11,205,481.9277108433735,-3.4346400174563767,1997-01-17,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
106,5,101,1305.2208835341366,7.871889784391506,1996-02-24,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
107,3,101,3606.0606060606065,-1.2483747708370359,2002-10-03,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
112,6,101,3757.575757575758,-7.565292037673501,2002-08-11,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
137,3,205,1969.6969696969697,2.2352932469965094,2002-08-07,1,2025-12-14T00:16:34+00:00,archive_batch_seismic_readings.parquet,d5fc39ecddbb7b3b417a01b4fdc507bf80443d6f340ac47f40b8ed807c52c412
